2024-09-10 01:31:15,021 INFO    StreamThr :1847 [internal.py:wandb_internal():85] W&B internal server running at pid: 1847, started at: 2024-09-10 01:31:15.020892
2024-09-10 01:31:17,574 INFO    Thread-36 :1847 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/syshin/Desktop/Syshin/Study/MLDL/help/monte_yolo/wandb/run-20240910_013108-ch0ihbvd/files/conda-environment.yaml
2024-09-10 01:31:18,332 DEBUG   HandlerThread:1847 [system_info.py:_save_conda():224] Saving conda packages done
2024-09-10 01:31:18,332 INFO    HandlerThread:1847 [system_monitor.py:probe():229] Finished publishing system info
2024-09-10 01:31:18,333 DEBUG   SenderThread:1847 [sender.py:send():391] send: files
2024-09-10 01:31:18,333 INFO    SenderThread:1847 [sender.py:_save_file():1466] saving file wandb-metadata.json with policy now
2024-09-10 01:31:18,381 DEBUG   HandlerThread:1847 [handler.py:handle_request():158] handle_request: python_packages
2024-09-10 01:31:18,382 DEBUG   SenderThread:1847 [sender.py:send_request():418] send_request: python_packages
2024-09-10 01:31:18,382 DEBUG   SenderThread:1847 [sender.py:send():391] send: telemetry
2024-09-10 01:31:18,382 DEBUG   HandlerThread:1847 [handler.py:handle_request():158] handle_request: stop_status
2024-09-10 01:31:18,382 DEBUG   SenderThread:1847 [sender.py:send_request():418] send_request: stop_status
2024-09-10 01:31:18,383 DEBUG   HandlerThread:1847 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-10 01:31:18,579 INFO    Thread-36 :1847 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/syshin/Desktop/Syshin/Study/MLDL/help/monte_yolo/wandb/run-20240910_013108-ch0ihbvd/files/conda-environment.yaml
2024-09-10 01:31:18,579 INFO    Thread-36 :1847 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/syshin/Desktop/Syshin/Study/MLDL/help/monte_yolo/wandb/run-20240910_013108-ch0ihbvd/files/wandb-metadata.json
2024-09-10 01:31:18,579 INFO    Thread-36 :1847 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/syshin/Desktop/Syshin/Study/MLDL/help/monte_yolo/wandb/run-20240910_013108-ch0ihbvd/files/requirements.txt
2024-09-10 01:31:19,056 INFO    wandb-upload_0:1847 [upload_job.py:push():130] Uploaded file /var/folders/3n/z11lx99j6qj_z9qtdlbkknvm0000gn/T/tmpyegha9iwwandb/7k6um3yp-wandb-metadata.json
2024-09-10 01:31:19,584 INFO    Thread-36 :1847 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/syshin/Desktop/Syshin/Study/MLDL/help/monte_yolo/wandb/run-20240910_013108-ch0ihbvd/files/output.log
2024-09-10 01:31:20,713 DEBUG   HandlerThread:1847 [handler.py:handle_request():158] handle_request: status_report
2024-09-10 01:31:21,590 INFO    Thread-36 :1847 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/syshin/Desktop/Syshin/Study/MLDL/help/monte_yolo/wandb/run-20240910_013108-ch0ihbvd/files/output.log
2024-09-10 01:31:25,891 DEBUG   HandlerThread:1847 [handler.py:handle_request():158] handle_request: status_report
2024-09-10 01:31:27,297 DEBUG   SenderThread:1847 [sender.py:send():391] send: telemetry
2024-09-10 01:31:27,297 DEBUG   SenderThread:1847 [sender.py:send():391] send: telemetry
2024-09-10 01:31:27,298 DEBUG   SenderThread:1847 [sender.py:send():391] send: config
2024-09-10 01:31:27,618 INFO    Thread-36 :1847 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/syshin/Desktop/Syshin/Study/MLDL/help/monte_yolo/wandb/run-20240910_013108-ch0ihbvd/files/output.log
2024-09-10 01:31:28,390 DEBUG   HandlerThread:1847 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-10 01:31:29,627 INFO    Thread-36 :1847 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/syshin/Desktop/Syshin/Study/MLDL/help/monte_yolo/wandb/run-20240910_013108-ch0ihbvd/files/output.log
2024-09-10 01:31:31,712 DEBUG   HandlerThread:1847 [handler.py:handle_request():158] handle_request: status_report
2024-09-10 01:31:33,387 DEBUG   HandlerThread:1847 [handler.py:handle_request():158] handle_request: stop_status
2024-09-10 01:31:33,388 DEBUG   SenderThread:1847 [sender.py:send_request():418] send_request: stop_status
2024-09-10 01:31:33,641 INFO    Thread-36 :1847 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/syshin/Desktop/Syshin/Study/MLDL/help/monte_yolo/wandb/run-20240910_013108-ch0ihbvd/files/output.log
2024-09-10 01:31:35,647 INFO    Thread-36 :1847 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/syshin/Desktop/Syshin/Study/MLDL/help/monte_yolo/wandb/run-20240910_013108-ch0ihbvd/files/output.log
2024-09-10 01:31:36,935 DEBUG   HandlerThread:1847 [handler.py:handle_request():158] handle_request: status_report
2024-09-10 01:31:37,657 INFO    Thread-36 :1847 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/syshin/Desktop/Syshin/Study/MLDL/help/monte_yolo/wandb/run-20240910_013108-ch0ihbvd/files/output.log
2024-09-10 01:31:38,392 DEBUG   HandlerThread:1847 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-10 01:31:39,660 INFO    Thread-36 :1847 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/syshin/Desktop/Syshin/Study/MLDL/help/monte_yolo/wandb/run-20240910_013108-ch0ihbvd/files/output.log
2024-09-10 01:31:41,670 INFO    Thread-36 :1847 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/syshin/Desktop/Syshin/Study/MLDL/help/monte_yolo/wandb/run-20240910_013108-ch0ihbvd/files/output.log
2024-09-10 01:31:42,180 DEBUG   HandlerThread:1847 [handler.py:handle_request():158] handle_request: status_report
2024-09-10 01:31:43,681 INFO    Thread-36 :1847 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/syshin/Desktop/Syshin/Study/MLDL/help/monte_yolo/wandb/run-20240910_013108-ch0ihbvd/files/output.log
2024-09-10 01:31:45,690 INFO    Thread-36 :1847 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/syshin/Desktop/Syshin/Study/MLDL/help/monte_yolo/wandb/run-20240910_013108-ch0ihbvd/files/output.log
2024-09-10 01:31:47,006 DEBUG   SenderThread:1847 [sender.py:send():391] send: telemetry
2024-09-10 01:31:47,006 DEBUG   HandlerThread:1847 [handler.py:handle_request():158] handle_request: partial_history
2024-09-10 01:31:47,006 DEBUG   HandlerThread:1847 [handler.py:handle_request():158] handle_request: partial_history
2024-09-10 01:31:47,187 DEBUG   HandlerThread:1847 [handler.py:handle_request():158] handle_request: status_report
2024-09-10 01:31:47,698 INFO    Thread-36 :1847 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/syshin/Desktop/Syshin/Study/MLDL/help/monte_yolo/wandb/run-20240910_013108-ch0ihbvd/files/config.yaml
2024-09-10 01:31:47,699 INFO    Thread-36 :1847 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/syshin/Desktop/Syshin/Study/MLDL/help/monte_yolo/wandb/run-20240910_013108-ch0ihbvd/files/output.log
2024-09-10 01:31:48,389 DEBUG   HandlerThread:1847 [handler.py:handle_request():158] handle_request: stop_status
2024-09-10 01:31:48,389 DEBUG   SenderThread:1847 [sender.py:send_request():418] send_request: stop_status
2024-09-10 01:31:48,397 DEBUG   HandlerThread:1847 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-10 01:31:49,707 INFO    Thread-36 :1847 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/syshin/Desktop/Syshin/Study/MLDL/help/monte_yolo/wandb/run-20240910_013108-ch0ihbvd/files/output.log
2024-09-10 01:31:52,624 DEBUG   HandlerThread:1847 [handler.py:handle_request():158] handle_request: status_report
2024-09-10 01:31:57,683 DEBUG   HandlerThread:1847 [handler.py:handle_request():158] handle_request: status_report
2024-09-10 01:31:58,400 DEBUG   HandlerThread:1847 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-10 01:31:59,756 INFO    Thread-36 :1847 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/syshin/Desktop/Syshin/Study/MLDL/help/monte_yolo/wandb/run-20240910_013108-ch0ihbvd/files/output.log
2024-09-10 01:32:03,000 DEBUG   HandlerThread:1847 [handler.py:handle_request():158] handle_request: log_artifact
2024-09-10 01:32:03,001 DEBUG   SenderThread:1847 [sender.py:send_request():418] send_request: log_artifact
2024-09-10 01:32:03,394 DEBUG   HandlerThread:1847 [handler.py:handle_request():158] handle_request: stop_status
2024-09-10 01:32:03,463 DEBUG   HandlerThread:1847 [handler.py:handle_request():158] handle_request: partial_history
2024-09-10 01:32:03,773 INFO    Thread-36 :1847 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/syshin/Desktop/Syshin/Study/MLDL/help/monte_yolo/wandb/run-20240910_013108-ch0ihbvd/files/output.log
2024-09-10 01:32:03,774 INFO    Thread-36 :1847 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/syshin/Desktop/Syshin/Study/MLDL/help/monte_yolo/wandb/run-20240910_013108-ch0ihbvd/files/media/table/Validation-Table_1_09327949a2d7239f1bfd.table.json
2024-09-10 01:32:03,774 INFO    Thread-36 :1847 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/syshin/Desktop/Syshin/Study/MLDL/help/monte_yolo/wandb/run-20240910_013108-ch0ihbvd/files/media/table
2024-09-10 01:32:03,774 INFO    Thread-36 :1847 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/syshin/Desktop/Syshin/Study/MLDL/help/monte_yolo/wandb/run-20240910_013108-ch0ihbvd/files/media
2024-09-10 01:32:04,345 INFO    wandb-upload_0:1847 [upload_job.py:push():130] Uploaded file /var/folders/3n/z11lx99j6qj_z9qtdlbkknvm0000gn/T/tmpyegha9iwwandb/dq60lt4o-media/table/Validation-Table_1_09327949a2d7239f1bfd.table.json
2024-09-10 01:32:04,678 INFO    wandb-upload_2:1847 [upload_job.py:push():88] Uploaded file /Users/syshin/Library/Application Support/wandb/artifacts/staging/tmpdwl98bwi
2024-09-10 01:32:04,901 INFO    wandb-upload_17:1847 [upload_job.py:push():88] Uploaded file /Users/syshin/Library/Application Support/wandb/artifacts/staging/tmp516zki97
2024-09-10 01:32:05,013 INFO    wandb-upload_18:1847 [upload_job.py:push():88] Uploaded file /Users/syshin/Library/Application Support/wandb/artifacts/staging/tmpvuw8yhym
2024-09-10 01:32:05,071 INFO    wandb-upload_9:1847 [upload_job.py:push():88] Uploaded file /Users/syshin/Library/Application Support/wandb/artifacts/staging/tmpefkhu6f1
2024-09-10 01:32:05,072 INFO    wandb-upload_19:1847 [upload_job.py:push():88] Uploaded file /Users/syshin/Library/Application Support/wandb/artifacts/staging/tmp7wjnf0lo
2024-09-10 01:32:05,072 INFO    wandb-upload_10:1847 [upload_job.py:push():88] Uploaded file /Users/syshin/Library/Application Support/wandb/artifacts/staging/tmpheh8m9ga
2024-09-10 01:32:05,072 INFO    wandb-upload_6:1847 [upload_job.py:push():88] Uploaded file /Users/syshin/Library/Application Support/wandb/artifacts/staging/tmpu2oyjhoq
2024-09-10 01:32:05,072 INFO    wandb-upload_25:1847 [upload_job.py:push():88] Uploaded file /Users/syshin/Library/Application Support/wandb/artifacts/staging/tmpn_a5341i
2024-09-10 01:32:05,073 INFO    wandb-upload_16:1847 [upload_job.py:push():88] Uploaded file /Users/syshin/Library/Application Support/wandb/artifacts/staging/tmpy78w58n0
2024-09-10 01:32:05,074 INFO    wandb-upload_26:1847 [upload_job.py:push():88] Uploaded file /Users/syshin/Library/Application Support/wandb/artifacts/staging/tmpn_ho7_to
2024-09-10 01:32:05,076 INFO    wandb-upload_7:1847 [upload_job.py:push():88] Uploaded file /Users/syshin/Library/Application Support/wandb/artifacts/staging/tmp89dkhvbi
2024-09-10 01:32:05,076 INFO    wandb-upload_27:1847 [upload_job.py:push():88] Uploaded file /Users/syshin/Library/Application Support/wandb/artifacts/staging/tmpo9eu9weo
2024-09-10 01:32:05,077 INFO    wandb-upload_8:1847 [upload_job.py:push():88] Uploaded file /Users/syshin/Library/Application Support/wandb/artifacts/staging/tmp1zw2b2b4
2024-09-10 01:32:05,078 INFO    wandb-upload_22:1847 [upload_job.py:push():88] Uploaded file /Users/syshin/Library/Application Support/wandb/artifacts/staging/tmp1gqm75he
2024-09-10 01:32:05,080 INFO    wandb-upload_15:1847 [upload_job.py:push():88] Uploaded file /Users/syshin/Library/Application Support/wandb/artifacts/staging/tmpqo4ouykh
2024-09-10 01:32:05,080 INFO    wandb-upload_13:1847 [upload_job.py:push():88] Uploaded file /Users/syshin/Library/Application Support/wandb/artifacts/staging/tmp78n9gjzq
2024-09-10 01:32:05,083 INFO    wandb-upload_21:1847 [upload_job.py:push():88] Uploaded file /Users/syshin/Library/Application Support/wandb/artifacts/staging/tmpie5_gusj
2024-09-10 01:32:05,083 INFO    wandb-upload_4:1847 [upload_job.py:push():88] Uploaded file /Users/syshin/Library/Application Support/wandb/artifacts/staging/tmp36bof9fz
2024-09-10 01:32:05,087 INFO    wandb-upload_11:1847 [upload_job.py:push():88] Uploaded file /Users/syshin/Library/Application Support/wandb/artifacts/staging/tmpvotjx995
2024-09-10 01:32:05,087 INFO    wandb-upload_12:1847 [upload_job.py:push():88] Uploaded file /Users/syshin/Library/Application Support/wandb/artifacts/staging/tmpyw5h3cns
2024-09-10 01:32:05,089 INFO    wandb-upload_20:1847 [upload_job.py:push():88] Uploaded file /Users/syshin/Library/Application Support/wandb/artifacts/staging/tmptdyrj5nz
2024-09-10 01:32:05,093 INFO    wandb-upload_1:1847 [upload_job.py:push():88] Uploaded file /Users/syshin/Library/Application Support/wandb/artifacts/staging/tmp3hv13pj1
2024-09-10 01:32:05,095 INFO    wandb-upload_24:1847 [upload_job.py:push():88] Uploaded file /Users/syshin/Library/Application Support/wandb/artifacts/staging/tmpupeyudj6
2024-09-10 01:32:05,142 INFO    wandb-upload_14:1847 [upload_job.py:push():88] Uploaded file /Users/syshin/Library/Application Support/wandb/artifacts/staging/tmp4ci0abzo
2024-09-10 01:32:05,784 INFO    Thread-36 :1847 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/syshin/Desktop/Syshin/Study/MLDL/help/monte_yolo/wandb/run-20240910_013108-ch0ihbvd/files/output.log
2024-09-10 01:32:05,908 INFO    wandb-upload_3:1847 [upload_job.py:push():88] Uploaded file /Users/syshin/Library/Application Support/wandb/artifacts/staging/tmpe2jq8um_
2024-09-10 01:32:05,909 INFO    wandb-upload_23:1847 [upload_job.py:push():88] Uploaded file /Users/syshin/Library/Application Support/wandb/artifacts/staging/tmp1xt_vlnu
2024-09-10 01:32:05,917 INFO    wandb-upload_5:1847 [upload_job.py:push():88] Uploaded file /Users/syshin/Library/Application Support/wandb/artifacts/staging/tmpfptsh_c8
2024-09-10 01:32:06,850 INFO    SenderThread:1847 [sender.py:send_request_log_artifact():1537] logged artifact run-ch0ihbvd-ValidationTable - {'id': 'QXJ0aWZhY3Q6MTIwNDE4OTMxOA==', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjQzODMyOTc1Ng==', 'latestArtifact': None}}
2024-09-10 01:32:06,850 DEBUG   SenderThread:1847 [sender.py:send():391] send: files
2024-09-10 01:32:06,850 INFO    SenderThread:1847 [sender.py:_save_file():1466] saving file media/table/Validation-Table_1_09327949a2d7239f1bfd.table.json with policy now
2024-09-10 01:32:06,850 DEBUG   SenderThread:1847 [sender.py:send_request():418] send_request: stop_status
2024-09-10 01:32:06,851 DEBUG   HandlerThread:1847 [handler.py:handle_request():158] handle_request: status_report
2024-09-10 01:32:07,409 INFO    wandb-upload_0:1847 [upload_job.py:push():130] Uploaded file /var/folders/3n/z11lx99j6qj_z9qtdlbkknvm0000gn/T/tmpyegha9iwwandb/qo6myprf-media/table/Validation-Table_1_09327949a2d7239f1bfd.table.json
2024-09-10 01:32:08,404 DEBUG   HandlerThread:1847 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-10 01:32:09,546 DEBUG   HandlerThread:1847 [handler.py:handle_request():158] handle_request: partial_history
2024-09-10 01:32:09,551 DEBUG   SenderThread:1847 [sender.py:send():391] send: files
2024-09-10 01:32:09,551 DEBUG   HandlerThread:1847 [handler.py:handle_request():158] handle_request: partial_history
2024-09-10 01:32:09,551 INFO    SenderThread:1847 [sender.py:_save_file():1466] saving file media/images/labels_1_aefe7066580de55ecb9a.jpg with policy now
2024-09-10 01:32:09,563 DEBUG   SenderThread:1847 [sender.py:send():391] send: files
2024-09-10 01:32:09,563 INFO    SenderThread:1847 [sender.py:_save_file():1466] saving file media/images/train_batch0_1_d6ef5bd3c8756637d950.jpg with policy now
2024-09-10 01:32:09,563 DEBUG   HandlerThread:1847 [handler.py:handle_request():158] handle_request: partial_history
2024-09-10 01:32:09,574 DEBUG   HandlerThread:1847 [handler.py:handle_request():158] handle_request: partial_history
2024-09-10 01:32:09,574 DEBUG   SenderThread:1847 [sender.py:send():391] send: files
2024-09-10 01:32:09,574 INFO    SenderThread:1847 [sender.py:_save_file():1466] saving file media/images/train_batch1_1_3dd8197c03eec5a8aab8.jpg with policy now
2024-09-10 01:32:09,587 DEBUG   SenderThread:1847 [sender.py:send():391] send: files
2024-09-10 01:32:09,587 DEBUG   HandlerThread:1847 [handler.py:handle_request():158] handle_request: partial_history
2024-09-10 01:32:09,587 INFO    SenderThread:1847 [sender.py:_save_file():1466] saving file media/images/train_batch2_1_c53c23723e97f6078929.jpg with policy now
2024-09-10 01:32:09,798 INFO    Thread-36 :1847 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/syshin/Desktop/Syshin/Study/MLDL/help/monte_yolo/wandb/run-20240910_013108-ch0ihbvd/files/output.log
2024-09-10 01:32:09,798 INFO    Thread-36 :1847 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/syshin/Desktop/Syshin/Study/MLDL/help/monte_yolo/wandb/run-20240910_013108-ch0ihbvd/files/media/images/train_batch0_1_d6ef5bd3c8756637d950.jpg
2024-09-10 01:32:09,798 INFO    Thread-36 :1847 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/syshin/Desktop/Syshin/Study/MLDL/help/monte_yolo/wandb/run-20240910_013108-ch0ihbvd/files/media/images/labels_1_aefe7066580de55ecb9a.jpg
2024-09-10 01:32:09,799 INFO    Thread-36 :1847 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/syshin/Desktop/Syshin/Study/MLDL/help/monte_yolo/wandb/run-20240910_013108-ch0ihbvd/files/media/images/train_batch2_1_c53c23723e97f6078929.jpg
2024-09-10 01:32:09,799 INFO    Thread-36 :1847 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/syshin/Desktop/Syshin/Study/MLDL/help/monte_yolo/wandb/run-20240910_013108-ch0ihbvd/files/media/images/train_batch1_1_3dd8197c03eec5a8aab8.jpg
2024-09-10 01:32:09,799 INFO    Thread-36 :1847 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/syshin/Desktop/Syshin/Study/MLDL/help/monte_yolo/wandb/run-20240910_013108-ch0ihbvd/files/media
2024-09-10 01:32:09,799 INFO    Thread-36 :1847 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/syshin/Desktop/Syshin/Study/MLDL/help/monte_yolo/wandb/run-20240910_013108-ch0ihbvd/files/media/images
2024-09-10 01:32:10,378 INFO    wandb-upload_17:1847 [upload_job.py:push():130] Uploaded file /var/folders/3n/z11lx99j6qj_z9qtdlbkknvm0000gn/T/tmpyegha9iwwandb/uo6gags5-media/images/labels_1_aefe7066580de55ecb9a.jpg
2024-09-10 01:32:10,837 INFO    wandb-upload_25:1847 [upload_job.py:push():130] Uploaded file /var/folders/3n/z11lx99j6qj_z9qtdlbkknvm0000gn/T/tmpyegha9iwwandb/7txi8ipg-media/images/train_batch2_1_c53c23723e97f6078929.jpg
2024-09-10 01:32:10,893 INFO    wandb-upload_10:1847 [upload_job.py:push():130] Uploaded file /var/folders/3n/z11lx99j6qj_z9qtdlbkknvm0000gn/T/tmpyegha9iwwandb/i537djck-media/images/train_batch1_1_3dd8197c03eec5a8aab8.jpg
2024-09-10 01:32:10,901 INFO    wandb-upload_9:1847 [upload_job.py:push():130] Uploaded file /var/folders/3n/z11lx99j6qj_z9qtdlbkknvm0000gn/T/tmpyegha9iwwandb/g66mbmno-media/images/train_batch0_1_d6ef5bd3c8756637d950.jpg
2024-09-10 01:32:11,734 INFO    wandb-upload_26:1847 [upload_job.py:push():130] Uploaded file /var/folders/3n/z11lx99j6qj_z9qtdlbkknvm0000gn/T/tmpyegha9iwwandb/xrhtkhi5-media/images/labels_1_aefe7066580de55ecb9a.jpg
2024-09-10 01:32:11,805 INFO    Thread-36 :1847 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/syshin/Desktop/Syshin/Study/MLDL/help/monte_yolo/wandb/run-20240910_013108-ch0ihbvd/files/output.log
2024-09-10 01:32:12,047 INFO    wandb-upload_22:1847 [upload_job.py:push():130] Uploaded file /var/folders/3n/z11lx99j6qj_z9qtdlbkknvm0000gn/T/tmpyegha9iwwandb/fuz2s6yj-media/images/train_batch1_1_3dd8197c03eec5a8aab8.jpg
2024-09-10 01:32:12,225 INFO    wandb-upload_27:1847 [upload_job.py:push():130] Uploaded file /var/folders/3n/z11lx99j6qj_z9qtdlbkknvm0000gn/T/tmpyegha9iwwandb/ixf5q6i9-media/images/train_batch2_1_c53c23723e97f6078929.jpg
2024-09-10 01:32:12,596 DEBUG   HandlerThread:1847 [handler.py:handle_request():158] handle_request: status_report
2024-09-10 01:32:12,807 DEBUG   HandlerThread:1847 [handler.py:handle_request():158] handle_request: partial_history
2024-09-10 01:32:13,165 INFO    wandb-upload_13:1847 [upload_job.py:push():130] Uploaded file /var/folders/3n/z11lx99j6qj_z9qtdlbkknvm0000gn/T/tmpyegha9iwwandb/cfby56vq-media/images/train_batch0_1_d6ef5bd3c8756637d950.jpg
2024-09-10 01:32:15,584 DEBUG   SystemMonitor:1847 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-09-10 01:32:15,586 DEBUG   SenderThread:1847 [sender.py:send():391] send: telemetry
2024-09-10 01:32:15,586 DEBUG   SenderThread:1847 [sender.py:send():391] send: stats
2024-09-10 01:32:15,828 INFO    Thread-36 :1847 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/syshin/Desktop/Syshin/Study/MLDL/help/monte_yolo/wandb/run-20240910_013108-ch0ihbvd/files/output.log
2024-09-10 01:32:17,838 INFO    Thread-36 :1847 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/syshin/Desktop/Syshin/Study/MLDL/help/monte_yolo/wandb/run-20240910_013108-ch0ihbvd/files/output.log
2024-09-10 01:32:18,399 DEBUG   HandlerThread:1847 [handler.py:handle_request():158] handle_request: stop_status
2024-09-10 01:32:18,399 DEBUG   SenderThread:1847 [sender.py:send_request():418] send_request: stop_status
2024-09-10 01:32:18,410 DEBUG   HandlerThread:1847 [handler.py:handle_request():158] handle_request: internal_messages
2024-09-10 01:32:18,635 DEBUG   HandlerThread:1847 [handler.py:handle_request():158] handle_request: status_report
2024-09-10 01:32:19,849 INFO    Thread-36 :1847 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/syshin/Desktop/Syshin/Study/MLDL/help/monte_yolo/wandb/run-20240910_013108-ch0ihbvd/files/config.yaml
2024-09-10 01:32:19,849 INFO    Thread-36 :1847 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/syshin/Desktop/Syshin/Study/MLDL/help/monte_yolo/wandb/run-20240910_013108-ch0ihbvd/files/output.log
2024-09-10 01:32:21,857 INFO    Thread-36 :1847 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/syshin/Desktop/Syshin/Study/MLDL/help/monte_yolo/wandb/run-20240910_013108-ch0ihbvd/files/output.log
